Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,PRE - ORDER DELIVERY (product.metafields.custom.pre_order_delivery),Pyramid Description (product.metafields.custom.pyramid_description),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Low stock threshold (product.metafields.sam.lowstockthreshold),Color (product.metafields.shopify.color-pattern),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance (product.metafields.shopify.fragrance),Incense type (product.metafields.shopify.incense-type),Material (product.metafields.shopify.material),Occasion (product.metafields.shopify.occasion),Olfactory family (product.metafields.shopify.olfactory-family),Product form (product.metafields.shopify.product-form),Scent (product.metafields.shopify.scent),Season (product.metafields.shopify.season),Target gender (product.metafields.shopify.target-gender),Usage type (product.metafields.shopify.usage-type),EasifyBoxBuilderUrl (product.metafields._easifyboxbuilder.url),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Arab Emirates,Price / United Arab Emirates,Compare At Price / United Arab Emirates,Included / Bahrain,Price / Bahrain,Compare At Price / Bahrain,Included / KSA,Price / KSA,Compare At Price / KSA,Included / Kuwait,Price / Kuwait,Compare At Price / Kuwait,Included / NORTH AFRICA,Price / NORTH AFRICA,Compare At Price / NORTH AFRICA,Included / Oman,Price / Oman,Compare At Price / Oman,Included / Qatar,Price / Qatar,Compare At Price / Qatar,Status
khadlaj-island-gift-set-for-him-her-edp-100-ml-body-spray-travel-size-edp-8-ml,"KHADLAJ ISLAND GIFT SET FOR HIM & HER (EDP 100 ML, BODY SPRAY & TRAVEL SIZE EDP 8 ML)","<p data-start=""43"" data-end=""320"">Experience a perfect blend of elegance and freshness with the <strong data-start=""105"" data-end=""132"">Khadlaj Island Gift Set</strong>, thoughtfully curated for both him and her. This versatile fragrance set captures a refined island-inspired aura, making it an ideal choice for everyday wear as well as special occasions.</p>
<p data-start=""322"" data-end=""630"">The set includes a <strong data-start=""341"" data-end=""365"">100 ml Extrait De Parfum</strong>, a refreshing <strong>200 ml</strong> <strong>Perfumed </strong><strong data-start=""380"" data-end=""394"">Body Spray</strong>, and a convenient <strong data-start=""413"" data-end=""437"">8 ml Travel Size EDP</strong>, allowing you to enjoy the signature scent wherever you go. Designed to complement both masculine and feminine preferences, this gift set reflects sophistication, balance, and timeless appeal.</p>
<p data-start=""632"" data-end=""876"">Beautifully packaged, the <strong data-start=""658"" data-end=""685"">Khadlaj Island Gift Set</strong> makes a perfect gifting option for celebrations, festive occasions, or as a luxurious personal indulgence—an expression of style and fragrance harmony from the house of <strong data-start=""855"" data-end=""875"">Khadlaj Perfumes</strong>.</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,Gift Sets,"Men, Perfume Spray, UNISEX, Women",true,Size,Gift Set,,,,,,,,'6298043071055,2000.0,shopify,deny,manual,179.00,,true,true,,,,,'6298043071055,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Island2.jpg?v=1767168643,1,"KHADLAJ ISLAND GIFT SET FOR HIM & HER (EDP 100 ML, BODY SPRAY & TRAVEL SIZE EDP 8 ML) - Khadlaj Perfumes",false,,,479,,,,,,,,,,,,,,,,,,,,,,everyday; special-occasion; formal; casual,,,vanilla; fresh,spring; summer; winter; fall,unisex,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
khadlaj-island-gift-set-for-him-her-edp-100-ml-body-spray-travel-size-edp-8-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Island1.jpg?v=1767168752,2,"KHADLAJ ISLAND GIFT SET FOR HIM & HER (EDP 100 ML, BODY SPRAY & TRAVEL SIZE EDP 8 ML) - Khadlaj Perfumes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khadlaj-island-gift-set-for-him-her-edp-100-ml-body-spray-travel-size-edp-8-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Island4.jpg?v=1767168723,3,"KHADLAJ ISLAND GIFT SET FOR HIM & HER (EDP 100 ML, BODY SPRAY & TRAVEL SIZE EDP 8 ML) - Khadlaj Perfumes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khadlaj-island-gift-set-for-him-her-edp-100-ml-body-spray-travel-size-edp-8-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Island3.jpg?v=1767168724,4,"KHADLAJ ISLAND GIFT SET FOR HIM & HER (EDP 100 ML, BODY SPRAY & TRAVEL SIZE EDP 8 ML) - Khadlaj Perfumes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khadlaj-island-gift-set-for-him-her-edp-100-ml-body-spray-travel-size-edp-8-ml-copy,"KHADLAJ CLOUD CANDY GIFT SET FOR WOMEN (EDP 100 ML, BODY SPRAY & PERFUME OIL ROLL ON 24 ML)","<p>Khadlaj Cloud Candy Gift Set for Women is a delightful expression of sweetness, elegance, and modern femininity. Designed for women who love playful yet sophisticated fragrances, this luxurious gift set offers a complete scent experience for every occasion.</p>
<p>The Extrait De Parfum (100 ml) envelops you in a soft, irresistible aroma that feels light, airy, and indulgent. The Body Spray (200 ml) adds a refreshing layer of fragrance, perfect for all-day freshness, while the Perfume Oil Roll-On (24 ml) delivers a concentrated touch of sweetness for on-the-go application and long-lasting allure.</p>
<p>Beautifully curated, the Cloud Candy Gift Set is ideal for gifting or personal indulgence, making it a perfect companion for both day and evening wear. Step into a world of charm and sweetness with this elegant fragrance trio from Khadlaj Perfumes.</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,Gift Sets,"concentrated perfume oil, Perfume Spray, Women",true,Size,Gift Set,,,,,,,,'6298043071017,2000.0,shopify,deny,manual,169.00,,true,true,,,,,'6298043071017,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/CloudCandy3.jpg?v=1767169755,1,"KHADLAJ CLOUD CANDY GIFT SET FOR WOMEN (EDP 100 ML, BODY SPRAY & PERFUME OIL ROLL ON 24 ML) - Khadlaj Perfumes",false,,,479,,,,,,,,,,,,,,,,,,,,,,everyday; special-occasion; formal; casual,,,marshmallow; vanilla; musk; fruity,spring; summer; winter; fall,female,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
khadlaj-island-gift-set-for-him-her-edp-100-ml-body-spray-travel-size-edp-8-ml-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/CloudCandy1.jpg?v=1767169755,2,"KHADLAJ CLOUD CANDY GIFT SET FOR WOMEN (EDP 100 ML, BODY SPRAY & PERFUME OIL ROLL ON 24 ML) - Khadlaj Perfumes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khadlaj-island-gift-set-for-him-her-edp-100-ml-body-spray-travel-size-edp-8-ml-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/CloudCandy4.jpg?v=1767169755,3,"KHADLAJ CLOUD CANDY GIFT SET FOR WOMEN (EDP 100 ML, BODY SPRAY & PERFUME OIL ROLL ON 24 ML) - Khadlaj Perfumes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khadlaj-island-gift-set-for-him-her-edp-100-ml-body-spray-travel-size-edp-8-ml-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/CloudCandy2.jpg?v=1767169755,4,"KHADLAJ CLOUD CANDY GIFT SET FOR WOMEN (EDP 100 ML, BODY SPRAY & PERFUME OIL ROLL ON 24 ML) - Khadlaj Perfumes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khadlaj-free-gift-only-for-promotion-purpose,free gift,,Khadlaj Perfumes,Luggage & Bags > Cosmetic & Toiletry Bags > Makeup Bags,,gift,true,Size,100 ML,,,,,,,,,0.0,shopify,deny,manual,0.00,,false,true,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Pouch.1_3.jpg?v=1768375948,1,free gift - Khadlaj Perfumes,false,khadlaj free gift only for promotion purpose,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,unlisted
khadlaj-free-gift-only-for-promotion-purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/PouchBlack.jpg?v=1768375948,2,free gift - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuha-bon-bon-strawberry-vanilla-ice-cream-gourmand-perfume-for-women-online,NUHA BON BON 85 ML EAU DA PARFUM SPRAY FOR WOMEN,"<p>Khadlaj Nuha Bon Bon Eau de Parfum Spray for Women is a delightful gourmand fragrance that captures the joy of sweet indulgence and playful femininity. The scent opens with a deliciously creamy blend of strawberry, milk, and peach, creating a soft, mouth-watering introduction that feels comforting yet irresistible.</p>
<p>At the heart, a dreamy combination of orange blossom and ice cream adds a smooth, floral-sweet charm, enhancing the fragrance’s cheerful and youthful character. The scent settles into a warm and sensual base of vanilla absolute, leaving behind a long-lasting, cozy trail that feels both elegant and addictive.</p>
<p>Perfect for everyday wear and special moments alike, Nuha Bon Bon by Khadlaj Perfumes is a sweet expression of happiness, femininity, and modern charm crafted for women who love playful, creamy, and comforting fragrances.</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,PERFUME SPRAY,"30% offer, Deals",true,Size,85 ML,,,,,,,,'6298043070317,650.0,shopify,deny,manual,65.00,85.00,true,true,,,,,'6298043070317,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/NUHA_BON_BON-03.jpg?v=1783939633,1,NUHA BON BON 85 ML EAU DA PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,false,Bon Bon Strawberry Vanilla Ice Cream Gourmand Perfume For Women Online,,479,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Strawberry, Milk, Peach</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Orange Blossom, Ice cream</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Vanilla Absolute</p>
</div>",,,,,,,,,,everyday; formal; casual; special-occasion,,,vanilla; strawberry; citrus; fresh,winter; fall; spring; summer,female,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
nuha-bon-bon-strawberry-vanilla-ice-cream-gourmand-perfume-for-women-online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/NUHA_BON_BON-04.jpg?v=1768477706,2,NUHA BON BON 85 ML EAU DA PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuha-bon-bon-strawberry-vanilla-ice-cream-gourmand-perfume-for-women-online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/NUHABONBON-01.jpg?v=1768477611,3,NUHA BON BON 85 ML EAU DA PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuha-bon-bon-strawberry-vanilla-ice-cream-gourmand-perfume-for-women-online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/NUHA_BON_BON-infographics.jpg?v=1768477767,4,NUHA BON BON 85 ML EAU DA PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuha-bon-bon-strawberry-vanilla-ice-cream-gourmand-perfume-for-women-online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/NUHA_BON_BON-02.jpg?v=1768477758,5,NUHA BON BON 85 ML EAU DA PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khadlaj-onyx-silver-100-ml-eau-de-parfum-for-men-and-women-online-dubai-uae,KHADLAJ ONYX SILVER 100 ML EAU DE PARFUM FOR MEN AND WOMEN,"<p>Khadlaj Onyx Silver EDP for Men &amp; Women is a bold yet elegant unisex perfume crafted for those who appreciate timeless luxury. The fragrance opens with fresh citrusy bergamot layered with spicy ginger and black pepper. At its heart, aromatic petitgrain and cardamom add warmth and character, while the base of patchouli, labdanum, benzoin, and tonka beans delivers a deep, long-lasting trail. Perfect for daily wear or special occasions, Onyx Silver reflects confidence, style, and refined taste.</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,PERFUME SPRAY,"Deals, Men, Perfume Spray, UNISEX, Women",true,Size,100 ML,,,,,,,,'6298043071161,1000.0,shopify,deny,manual,100.00,150.00,true,true,,,,,'6298043071161,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/OnyxSilver3.jpg?v=1783939577,1,KHADLAJ ONYX SILVER 100 ML EAU DE PARFUM FOR MEN AND WOMEN - Khadlaj Perfumes,false,KHADLAJ ONYX SILVER | Blended Luxury Perfume For Men & Women Online,,,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Ginger, Black Pepper</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Petitgrain, Cardamom</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Patchouli, Labdanum, Benzoin, Tonka Beans</p>
</div>",,,,,,,,,,everyday; casual; special-occasion; formal,,,spicy; citrus; patchouli,spring; fall; winter; summer,unisex,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
khadlaj-onyx-silver-100-ml-eau-de-parfum-for-men-and-women-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/OnyxSilver5.jpg?v=1769498883,2,KHADLAJ ONYX SILVER 100 ML EAU DE PARFUM FOR MEN AND WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khadlaj-onyx-silver-100-ml-eau-de-parfum-for-men-and-women-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Infographics_3.jpg?v=1769500010,3,KHADLAJ ONYX SILVER 100 ML EAU DE PARFUM FOR MEN AND WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khadlaj-onyx-silver-100-ml-eau-de-parfum-for-men-and-women-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/OnyxSilver2.jpg?v=1769499006,4,KHADLAJ ONYX SILVER 100 ML EAU DE PARFUM FOR MEN AND WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khadlaj-onyx-silver-100-ml-eau-de-parfum-for-men-and-women-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/OnyxSilver1.jpg?v=1769502676,5,KHADLAJ ONYX SILVER 100 ML EAU DE PARFUM FOR MEN AND WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oud-muattar-jumeirah-24-g-copy,OUD MUATTAR KUWAITI 60 G,"<p>Experience the richness of authentic Bakhoor in Kuwait and UAE with Oud Muattar Kuwaiti 60g by Khadlaj Perfumes. Crafted from premium oud wood chips infused with high-quality fragrance oils, this traditional Arabic bakhoor delivers a deep, warm, and long-lasting aroma that transforms your home into a luxurious sanctuary.</p>
<p>Perfect for daily use, special occasions, majlis gatherings, and gifting, this Kuwaiti-style bakhoor blends intense woody oud with subtle oriental sweetness, creating a sophisticated scent profile loved across the GCC region. When burned on charcoal or an electric incense burner, it releases a smooth, lingering fragrance that perfumes rooms, clothing, and curtains beautifully.</p>",Khadlaj-perfumes,Home & Garden > Decor > Home Fragrances > Incense,OUD MUATTAR,"OUD MUATTAR, UNISEX",true,Size,60 G,,,,,,,,'6291107977287,1000.0,shopify,deny,manual,50.00,,true,true,,,,,'6291107977287,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/CopyofOudMuattarKuwaiti.1.png?v=1783939555,1,OUD MUATTAR KUWAITI 60 G - Khadlaj Perfumes,false,Oud Muattar Floral Aroma - Luxury Home Ambiance Oil,"Floral oud Muattar aroma for a luxury home ambiance. Elegant, long-lasting scent for premium living spaces.",592,,,,,,,,,,,,,,,,,,,,,,,,,woody; oriental,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
oud-muattar-jumeirah-24-g-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/CopyofOudMuattarKuwaiti.4_d17eb7b5-4810-4d9c-be13-3397010d78bb.png?v=1771069657,2,OUD MUATTAR KUWAITI 60 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oud-muattar-bahraini-60-g,OUD MUATTAR BAHRAINI 60 G,"<p>Experience the timeless richness of Arabian tradition with Oud Muattar Bahraini 60g by Khadlaj Perfumes. Crafted with premium-quality oud chips infused in luxurious oriental fragrance oils, this exquisite muattar fills your space with a deep, warm, and long-lasting aroma that embodies elegance and heritage.</p>
<p>Oud Muattar Bahraini releases a captivating blend of rich woody notes, subtle sweetness, and refined oriental accords, creating an inviting ambiance perfect for homes, majlis gatherings, special occasions, and daily indulgence. Designed for use with traditional charcoal burners or electric bakhoor burners, it delivers a smooth, lingering scent that enhances every moment.</p>
<p>Beautifully presented and crafted with precision, this 60g pack is ideal for personal use or as a thoughtful gift for loved ones who appreciate authentic Arabian perfumery.</p>",Khadlaj-perfumes,Home & Garden > Decor > Home Fragrances > Incense,OUD MUATTAR,"OUD MUATTAR, UNISEX",true,Size,60 G,,,,,,,,'6291107977294,1000.0,shopify,deny,manual,50.00,,true,true,,,,,'6291107977294,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/OudMuattarBahraini.1_1.png?v=1783939522,1,OUD MUATTAR BAHRAINI 60 G - Khadlaj Perfumes,false,Oud Muattar Floral Aroma - Luxury Home Ambiance Oil,"Floral oud Muattar aroma for a luxury home ambiance. Elegant, long-lasting scent for premium living spaces.",592,,,,,,,,,,,,,,,,,,,,,,,,,woody; oriental,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
oud-muattar-bahraini-60-g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/OudMuattarBahraini.4_1.png?v=1771070723,2,OUD MUATTAR BAHRAINI 60 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oud-muattar-bahraini-60-g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Copy_of_OudMuattarBahraini.3.png?v=1771070678,3,OUD MUATTAR BAHRAINI 60 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oud-muattar-bahraini-60-g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/OudMuattarBahraini.2_1.png?v=1771070458,4,OUD MUATTAR BAHRAINI 60 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panache-angel-dust-100-ml-extrait-de-parfum-spray-for-women-shop-online-dubai-uae,PANACHE ANGEL DUST 100 ML EXTRAIT DE PARFUM SPRAY FOR WOMEN,"<p>Indulge in irresistible elegance with Panache Angel Dust Extrait De Parfum 100ml for Women from the house of Khadlaj Perfumes is a captivating fragrance that embodies sensuality, warmth, and modern femininity. Crafted in an intense extrait concentration, this perfume delivers exceptional longevity and a rich, lingering sillage.</p>
<p>The fragrance opens with a vibrant burst of mandarin, creamy vanilla, and juicy redcurrant, creating a sweet yet sparkling introduction. At its heart, a sophisticated blend of tuberose, smooth sandalwood, and a hint of warm rum adds depth and character, evoking confidence and allure. The dry down is luxuriously addictive, unfolding into vanilla, whipped cream, benzoin, and soft musk, leaving a creamy, velvety trail that enchants long after application.</p>
<p>Panache Angel Dust is perfect for evening wear, special occasions, or whenever you want to make a memorable statement. Elegant, feminine, and indulgent — this fragrance wraps you in a cloud of sweet sophistication.</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,PERFUME SPRAY,"Deals, Perfume Spray, Women",true,Size,100 ML,,,,,,,,'6298043070829,750.0,shopify,deny,manual,125.00,200.00,true,true,,,,,'6298043070829,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Panache_1_jpg_c97c705a-aebf-4bf9-a621-f11b565e765d.jpg?v=1783939496,1,PANACHE ANGEL DUST 100 ML EXTRAIT DE PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,false,,,,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Mandarin, Vanilla, Redcurrant</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Tuberose, Sandalwood, Rum </p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Vanilla, Whipped Cream, Benzoin, Musk</p>
</div>",,,,,clear,,,,,everyday; casual; special-occasion; formal,,,fruity; vanilla; sandalwood; musk,fall; winter; spring; summer,female,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
panache-angel-dust-100-ml-extrait-de-parfum-spray-for-women-shop-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Panache_2_jpg_0bc7a1f3-8af9-4188-98f1-c58151159f55.jpg?v=1771333283,2,PANACHE ANGEL DUST 100 ML EXTRAIT DE PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panache-angel-dust-100-ml-extrait-de-parfum-spray-for-women-shop-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Panache_4_jpg_9a48384b-07d9-4332-9446-3afd35eb42ac.jpg?v=1771334327,3,PANACHE ANGEL DUST 100 ML EXTRAIT DE PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panache-angel-dust-100-ml-extrait-de-parfum-spray-for-women-shop-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Panache_3_jpg_19db982d-96d8-4fa7-ba53-085c0d14af9c.jpg?v=1771334327,4,PANACHE ANGEL DUST 100 ML EXTRAIT DE PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panache-angel-dust-100-ml-extrait-de-parfum-spray-for-women-shop-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Infographics-Panache_jpg.jpg?v=1771334520,5,PANACHE ANGEL DUST 100 ML EXTRAIT DE PARFUM SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bakhoor-fazaa-120gm-premium-bakhoors-shopping-online-dubai-uae,BAKHOOR FAZAA 120 G,"<p>Elevate your home fragrance experience with Bakhoor Fazaa, a premium creation from the house of Khadlaj Perfumes. Crafted with the finest aromatic ingredients, this exquisite bakhoor releases a rich, captivating aroma that reflects the true essence of Arabian luxury.</p>
<p>Bakhoor Fazaa unfolds with deep woody accords, warm oriental notes, and subtle hints of sweetness that fill your space with a long-lasting and inviting fragrance. Perfect for daily use, special gatherings, and festive occasions, it creates an atmosphere of warmth, elegance, and sophistication.</p>
<p>Designed for use with traditional charcoal burners or modern electric bakhoor burners, this pack delivers smooth, consistent fragrance diffusion, keeping your home beautifully scented for hours.</p>
<p>Beautifully presented and thoughtfully blended, Bakhoor Fazaa is ideal for personal indulgence or as a luxurious gift for loved ones who appreciate authentic Middle Eastern perfumery.</p>
<p>Experience the art of fine bakhoor with Khadlaj Perfumes — where tradition meets timeless elegance.</p>",Khadlaj-perfumes,Home & Garden > Decor > Home Fragrances > Incense,BAKHOOR,"Bakhoor, Unisex",true,Size,120 G,,,,,,,,'6298043071345,650.0,shopify,deny,manual,90.00,,true,true,,,,,'6298043071345,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Fazaa.1.jpg?v=1783939470,1,BAKHOOR FAZAA 120 G - Khadlaj Perfumes,false,"Floral, Woody Scent | Premium Bakhoors Shopping Online Dubai UAE",,3686,,,,,,,,,,,,,,,,,gold; beige,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
