Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,PRE - ORDER DELIVERY (product.metafields.custom.pre_order_delivery),Pyramid Description (product.metafields.custom.pyramid_description),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Low stock threshold (product.metafields.sam.lowstockthreshold),Color (product.metafields.shopify.color-pattern),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance (product.metafields.shopify.fragrance),Incense type (product.metafields.shopify.incense-type),Material (product.metafields.shopify.material),Occasion (product.metafields.shopify.occasion),Olfactory family (product.metafields.shopify.olfactory-family),Product form (product.metafields.shopify.product-form),Scent (product.metafields.shopify.scent),Season (product.metafields.shopify.season),Target gender (product.metafields.shopify.target-gender),Usage type (product.metafields.shopify.usage-type),EasifyBoxBuilderUrl (product.metafields._easifyboxbuilder.url),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Arab Emirates,Price / United Arab Emirates,Compare At Price / United Arab Emirates,Included / Bahrain,Price / Bahrain,Compare At Price / Bahrain,Included / KSA,Price / KSA,Compare At Price / KSA,Included / Kuwait,Price / Kuwait,Compare At Price / Kuwait,Included / NORTH AFRICA,Price / NORTH AFRICA,Compare At Price / NORTH AFRICA,Included / Oman,Price / Oman,Compare At Price / Oman,Included / Qatar,Price / Qatar,Compare At Price / Qatar,Status
rimaal-green-15-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/RIMAAL_GREEN_15_ML_-_Khadlaj_Perfumes-1965859.jpg?v=1776231685,4,RIMAAL GREEN 15 ML - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hareem-al-sultan-blue-35ml,HAREEM AL SULTAN BLUE 35ML,"<p data-mce-fragment=""1"">Introducing Hareem Al Sultan Blue by Khadlaj Perfumes - A Fragrance of Enchanting Elegance</p>
<p data-mce-fragment=""1"">Step into a world of elegance and sophistication with Hareem Al Sultan Blue, the latest fragrance masterpiece from Khadlaj Perfumes. This captivating scent is a celebration of timeless beauty, designed to envelop you in an aura of enchanting grace and charm.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Top Notes: Citrus, Nectarine, Fruity</strong><br data-mce-fragment=""1"">Hareem Al Sultan Blue commences its aromatic journey with a burst of invigorating citrus notes, awakening your senses with a refreshing and zesty sensation. Nectarine adds a fruity sweetness, while a medley of ripe fruits further enriches the top notes, creating an opening that's as bright as a summer morning.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Middle Notes: Jasmine, Gardenia, Freesia</strong><br data-mce-fragment=""1"">As the fragrance unfolds, the heart notes reveal a captivating bouquet of white blossoms. Jasmine, with its sweet and heady aroma, takes center stage, exuding a timeless and romantic charm. Gardenia adds a creamy and luxurious facet, while freesia contributes a delicate and fresh floral note, creating a harmonious and sophisticated heart.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Base Notes: Woody, Musk, Ambery</strong><br data-mce-fragment=""1"">The foundation of Hareem Al Sultan Blue is where the fragrance lingers, leaving an indelible impression. Woody notes bring a sense of depth and grounding, creating a comforting and elegant base. Musk adds a soft and sensual backdrop, while ambery accords provide warmth and richness. Together, these base notes envelop you in a sophisticated and lingering embrace.</p>
<p data-mce-fragment=""1"">Hareem Al Sultan Blue by Khadlaj Perfumes is not just a fragrance; it's an embodiment of elegance and grace. It's perfect for those who appreciate the timeless beauty and seek to leave an indelible mark wherever they go. It's an homage to the artistry and craftsmanship that Khadlaj Perfumes is known for.</p>
<p data-mce-fragment=""1"">The bottle that houses Hareem Al Sultan Blue is an exquisite work of art, reflecting the fragrance's elegance and sophistication. Its design captures the essence of the fragrance it holds, making it a perfect addition to any fragrance collection.</p>
<p data-mce-fragment=""1"">Elevate your daily routine with Hareem Al Sultan Blue, and let it envelop you in a world of timeless elegance and charm. Make it your signature scent, and let it speak of your appreciation for the finer things in life. Hareem Al Sultan Blue is an invitation to experience the enchanting grace and sophistication that Khadlaj Perfumes is celebrated for.</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,CPO,"concentrated perfume oil, CPO, Deals, Men, perfume oil, UNISEX, Women",true,Size,35 ML,,,,,,,,'6291107976488,275.0,shopify,continue,manual,65.00,80.00,true,true,,,,,'6291107976488,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/HAREEM_AL_SULTAN_BLUE_35ML_-_Khadlaj_Perfumes-1964718.jpg?v=1722409769,1,HAREEM AL SULTAN BLUE 35ML - Khadlaj Perfumes,false,"Amber, Floral, Musk Fragrance | Luxury Perfume Oil For Men & Women","Hareem Al Sultan Blue 35ml perfume oil, a rich blend of floral and musky notes. Alcohol-free, elegant and long-lasting fragrance to buy online UAE.",,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Citrus, Nectarine, Fruity</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Jasmine, Gardenia, Freesia</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Woody, Musk, Ambery</p>
</div>",,,,,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
hareem-al-sultan-blue-35ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/HAREEM_AL_SULTAN_BLUE_35ML_-_Khadlaj_Perfumes-1964723.jpg?v=1722409787,2,HAREEM AL SULTAN BLUE 35ML - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hareem-al-sultan-blue-35ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/HAREEM_AL_SULTAN_BLUE_35ML_-_Khadlaj_Perfumes-1964734.jpg?v=1722409795,3,HAREEM AL SULTAN BLUE 35ML - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hareem-al-sultan-blue-35ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/HAREEM_AL_SULTAN_BLUE_35ML_-_Khadlaj_Perfumes-1964740.jpg?v=1722409803,4,HAREEM AL SULTAN BLUE 35ML - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hareem-al-sultan-blue-35ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/HAREEM_AL_SULTAN_BLUE_35ML_-_Khadlaj_Perfumes-1964745.jpg?v=1722409809,5,HAREEM AL SULTAN BLUE 35ML - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tiktk-viral-hareem-al-sultan-perfume-in-75-ml-edp-spray-by-khadlaj-dubai,HAREEM AL SULTAN 75 ML EDP SPRAY,"Embark on a journey of enchantment and TikTok-inspired glamour with the newly launched Hareem al Sultan Spray by Khadlaj Perfumes. Inspired by the viral sensation on TikTok, this perfume oil captures the essence of timeless elegance and modern allure, making it the must-have fragrance for those who crave a touch of opulence in their daily lives.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Top Notes - Rose, Bergamot:<br data-mce-fragment=""1"">The enchanting journey begins with a burst of exquisite rose, infusing the fragrance with a floral sophistication that is both classic and alluring. Zesty bergamot dances alongside, creating a vibrant and refreshing top note that sets the stage for the TikTok-worthy allure to unfold.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Middle Notes - Nutmeg, Jasmine, Amber:<br data-mce-fragment=""1"">As the fragrance evolves, the heart notes reveal a blend of nutmeg and jasmine, adding a hint of spice and floral opulence. Amber weaves through, lending a warm and sensual depth that captivates the senses and leaves an unforgettable impression.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Base Notes - Agarwood, Sandalwood, Patchouli:<br data-mce-fragment=""1"">The grand finale unfolds with a rich and luxurious base. Agarwood, also known as oud, adds a touch of exotic sophistication, while sandalwood brings a creamy and velvety texture to the composition. Patchouli rounds out the base, leaving a lingering trail of earthy allure that ensures a lasting impact.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">TikTok-Worthy Elegance:<br data-mce-fragment=""1"">Hareem al Sultan Spray comes in a sleek and stylish bottle, reflecting the modern glamour that has made it a viral sensation on TikTok. The packaging is as captivating as the fragrance itself, making it a statement piece on any vanity.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Set the Trend:<br data-mce-fragment=""1"">Be a trendsetter with Hareem al Sultan Spray, the fragrance that has captured the hearts of TikTok users worldwide. Whether you're creating content or simply stepping out for a night on the town, this perfume spray is your ticket to turning heads and making a statement.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Unleash Your Allure:<br data-mce-fragment=""1"">Experience the magic that has made Hareem al Sultan Spray a TikTok sensation. With its irresistible blend of notes, this fragrance is more than just a perfume – it's a declaration of your allure, style, and confidence. Join the TikTok trend and immerse yourself in the luxurious embrace of Hareem al Sultan Spray by Khadlaj Perfumes",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,PERFUME SPRAY,"Deals, Perfume Spray, UNISEX, Women",true,Size,75 ML,,,,,,,,'6291107976556,1000.0,shopify,deny,manual,150.00,200.00,true,true,,,,,'6291107976556,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/HAREEM_AL_SULTAN_Bottle.jpg?v=1783946128,1,HAREEM_AL_SULTAN 75ML EDP,false,Hareem Al Sultan Perfume | Best Perfume Dubai | Khadlaj Perfumes,Looking for the best perfume in Dubai? Khadlaj Perfumes presents Hareem Al Sultan – a luxurious fragrance with captivating notes. Shop now for this viral scent!,,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p> Bergamot, Jasmine, Peony </p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p> Pineapple, Plum, Peach</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Musk, Sandalwood, Patchouli</p>
</div>",,,,,,,,,,everyday; formal; casual; special-occasion,,,oriental; sandalwood; fruity,fall; winter; spring; summer,female,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
tiktk-viral-hareem-al-sultan-perfume-in-75-ml-edp-spray-by-khadlaj-dubai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/HAREEM_AL_SULTAN_75_ML_EDP_SPRAY_-_Khadlaj_Perfumes-1964714.jpg?v=1722409762,2,HAREEM AL SULTAN 75 ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tiktk-viral-hareem-al-sultan-perfume-in-75-ml-edp-spray-by-khadlaj-dubai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/HAREEM_AL_SULTAN_75_ML_EDP_SPRAY_-_Khadlaj_Perfumes-1964710.jpg?v=1722409756,3,HAREEM AL SULTAN 75 ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bakhoor-qutoof-55-gms,BAKHOOR QUTOOF 55 GM,"<p data-mce-fragment=""1"">Indulge in the essence of Arabian luxury with Qutoof, an exceptional Bakhoor by Khadlaj Perfumes that transports you to the heart of Arabian culture. This unique and divine fragrance is a testament to the rich heritage and opulence of the region, capturing the very soul of Arabian allure.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">A Symphony of Aromas:</strong> Qutoof is not just Bakhoor; it's an olfactory masterpiece that weaves a symphony of aromas, creating an atmosphere that resonates with the grandeur of Arabian traditions. Let the fragrant waves of Qutoof envelop you in a journey of sensory splendor.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Unique and Divine Smell:</strong> Immerse yourself in the enchanting scent of Qutoof, a fragrance that goes beyond the ordinary. Its unique and divine smell is a harmonious blend of aromatic ingredients that have been carefully selected to embody the essence of Arabian culture. Each whiff is a celebration of sophistication and tradition.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Arabian Cultural Opulence:</strong> Qutoof is a fragrant homage to the opulence and elegance of Arabian culture. As the Bakhoor emanates its rich aroma, it evokes images of grand palaces, bustling souks, and the timeless allure of the desert. This is more than a fragrance; it's a sensory journey through the heart of Arabia.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Captivating and Timeless:</strong> The captivating scent of Qutoof lingers in the air, creating an ambiance that is both exotic and timeless. Whether you're hosting guests, seeking a moment of reflection, or simply elevating your everyday surroundings, Qutoof transforms any space into a sanctuary of Arabian splendor.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Crafted by Khadlaj Perfumes:</strong> With Qutoof, Khadlaj Perfumes has once again showcased their mastery in crafting fragrances that transcend ordinary experiences. The attention to detail and commitment to quality make Qutoof a true embodiment of the brand's dedication to preserving and sharing the beauty of Arabian scents.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Elevate Your Senses:</strong> Experience the divine smell of Arabian culture with Qutoof Bakhoor by Khadlaj Perfumes. Elevate your senses, create an ambiance of luxury, and immerse yourself in the captivating allure of the Arabian heritage. Let Qutoof be your companion in the exploration of the extraordinary.</p>",Khadlaj-perfumes,Home & Garden > Decor > Home Fragrances > Incense,BAKHOOR,,true,Size,55 G,,,,,,,,'6291107975085,200.0,shopify,continue,manual,35.00,,true,true,,,,,'6291107975085,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_QUTOOF_55_GM_-_Khadlaj_Perfumes-1964149.jpg?v=1722408918,1,BAKHOOR QUTOOF 55 GM - Khadlaj Perfumes,false,Bakhoor Woody Fragrance - Premium Home Aroma Online,"Woody bakhoor fragrance for a premium home aroma experience. Perfect for creating a warm, inviting space.",3686,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Orange</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Rose, Jasmine, Lily of the Valley</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Tonka, Crisp Amber, Sandalwood</p>
</div>",,,,,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bakhoor-qutoof-55-gms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_QUTOOF_55_GM_-_Khadlaj_Perfumes-1964153.jpg?v=1722408924,2,BAKHOOR QUTOOF 55 GM - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bakhoor-qutoof-55-gms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_QUTOOF_55_GM_-_Khadlaj_Perfumes-1964157.jpg?v=1722408931,3,BAKHOOR QUTOOF 55 GM - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
karus-blu-spice-100-ml-edp-spray,KARUS BLU SPICE 100 ML EDP SPRAY,"<p data-mce-fragment=""1"">Step into the world of sophistication and allure with KARUS BLU SPICE by Khadlaj Perfumes, an olfactory masterpiece that transcends the ordinary. This exquisite fragrance is a symphony of notes meticulously crafted to evoke a sense of timeless elegance and modern charisma.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Top Notes - Tea, Bergamot</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Middle Notes - Neroli, Ginger</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Base Notes - Cinnamon, Guaiacwood</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Craftsmanship in a Bottle:</strong> Encased in an elegantly designed bottle, KARUS BLU SPICE reflects the attention to detail and craftsmanship that defines Khadlaj Perfumes. The sleek and modern packaging is a visual representation of the contemporary allure that this fragrance encapsulates.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Embrace Timeless Elegance:</strong> KARUS BLU SPICE is more than just a perfume; it's an expression of timeless elegance and modern charisma. Whether you're attending a special event or seeking a signature scent for everyday wear, let this fragrance be your companion in making a statement of sophistication.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Unleash Your Charismatic Aura:</strong> With its enticing blend of notes, KARUS BLU SPICE invites you to unleash your charismatic aura. This fragrance is a celebration of individuality, a sensory journey that leaves an impression wherever you go. Embrace the allure of KARUS BLU SPICE and make every moment memorable.</p>
<script type="""" application>
{
  """"@context"""": """"https://schema.org"""",
  """"@type"""": """"BreadcrumbList"""",
  """"itemListElement"""": [
    {
      """"@type"""": """"ListItem"""",
      """"position"""": 1,
      """"name"""": """"Home"""",
      """"item"""": """"https://khadlaj-perfumes.com/""""
    },
    {
      """"@type"""": """"ListItem"""",
      """"position"""": 2,
      """"name"""": """"Products"""",
      """"item"""": """"https://khadlaj-perfumes.com/products/""""
    },
    {
      """"@type"""": """"ListItem"""",
      """"position"""": 3,
      """"name"""": """"Karus Blu Spice 100 ML EDP Spray"""",
      """"item"""": """"https://khadlaj-perfumes.com/products/karus-blu-spice-100-ml-edp-spray""""
    }
  ]
}
</script>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,PERFUME SPRAY,Deals,true,Size,100 ML,,,,,,,,'6291107975856,1000.0,shopify,deny,manual,130.00,180.00,true,true,,,,,'6291107975856,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/KARUS_BLU_SPICE_100_ML_EDP_SPRAY_-_Khadlaj_Perfumes-1964834.jpg?v=1783949739,1,KARUS BLU SPICE 100 ML EDP SPRAY - Khadlaj Perfumes,false,Karus Blu Spice EDP | Buy Perfume Online | Khadlaj Perfumes,"Looking to buy perfume online? Khadlaj Perfumes offers Karus Blu Spice EDP – a vibrant, long-lasting scent for men. Shop your signature fragrance today!",479,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Tea</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Neroli, Ginger</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Cinnamon, Guaiacwood</p>
</div>",,,,,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
karus-blu-spice-100-ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/KARUS_BLU_SPICE_100_ML_EDP_SPRAY_-_Khadlaj_Perfumes-1964829.jpg?v=1722409957,2,KARUS BLU SPICE 100 ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
karus-blu-spice-100-ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/KARUS_BLU_SPICE_100_ML_EDP_SPRAY_-_Khadlaj_Perfumes-1964837.jpg?v=1722409967,3,KARUS BLU SPICE 100 ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
karus-secret-musk-100-ml-edp-spray,KARUS SECRET MUSK 100 ML EDP SPRAY,"<p data-mce-fragment=""1"">Introducing KARUS SECRET MUSK by Khadlaj Perfumes, an enigmatic fragrance that unveils a world of mystery and allure. This captivating scent is a symphony of notes carefully orchestrated to evoke a sense of sophistication and intrigue, making it the perfect olfactory companion for those who revel in the enigmatic.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Top Notes - Musk, Sugary</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Middle Notes - Tonka, Chocolate, Rose</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Base Notes - Red fruits, Saffron</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Crafted Elegance:</strong> Encased in an exquisitely designed bottle, KARUS SECRET MUSK embodies the elegance and craftsmanship synonymous with Khadlaj Perfumes. The sleek packaging reflects the mystery and allure that this fragrance encapsulates, inviting you to discover the secret within.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Mystical Allure:</strong> KARUS SECRET MUSK is more than just a perfume; it's an embodiment of mystical allure and refined taste. Whether you're stepping into a special occasion or seeking a signature scent for everyday wear, let this fragrance be your invisible accessory that whispers secrets of sophistication.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Embrace the Enchantment:</strong> With its beguiling blend of notes, KARUS SECRET MUSK invites you to embrace the enchantment within. This fragrance is a celebration of the mysterious and the alluring, leaving an impression that lingers long after you've left the room. Elevate your presence with the secret allure of KARUS SECRET MUSK by Khadlaj Perfumes.</p>
<script type="""" application>
{
  """"@context"""": """"https://schema.org"""",
  """"@type"""": """"BreadcrumbList"""",
  """"itemListElement"""": [
    {
      """"@type"""": """"ListItem"""",
      """"position"""": 1,
      """"name"""": """"Home"""",
      """"item"""": """"https://khadlaj-perfumes.com/""""
    },
    {
      """"@type"""": """"ListItem"""",
      """"position"""": 2,
      """"name"""": """"Products"""",
      """"item"""": """"https://khadlaj-perfumes.com/products/""""
    },
    {
      """"@type"""": """"ListItem"""",
      """"position"""": 3,
      """"name"""": """"Karus Secret Musk 100 ML EDP Spray"""",
      """"item"""": """"https://khadlaj-perfumes.com/products/karus-secret-musk-100-ml-edp-spray""""
    }
  ]
}
</script>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,PERFUME SPRAY,"Deals, Men, UNISEX, Women",true,Size,100 ML,,,,,,,,'6291107975870,1000.0,shopify,deny,manual,130.00,180.00,true,true,,,,,'6291107975870,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/KARUS_SECRET_MUSK_100_ML_EDP_SPRAY_-_Khadlaj_Perfumes-1964854.jpg?v=1783949701,1,KARUS SECRET MUSK 100 ML EDP SPRAY - Khadlaj Perfumes,false,Karus Secret Musk EDP | Best Perfume Online | Khadlaj Perfumes,Looking for the best perfume online? Khadlaj Perfumes presents Karus Secret Musk EDP – a captivating musk blend with long-lasting allure. Shop now!,,,,,,,,,,,,,,,,,,,,,,,everyday; formal; casual; special-occasion,,,,fall; spring; summer; winter,female,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
karus-secret-musk-100-ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/KARUS_SECRET_MUSK_100_ML_EDP_SPRAY_-_Khadlaj_Perfumes-1964850.jpg?v=1722409994,2,KARUS SECRET MUSK 100 ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
karus-secret-musk-100-ml-edp-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/KARUS_SECRET_MUSK_100_ML_EDP_SPRAY_-_Khadlaj_Perfumes-1964857.jpg?v=1722410004,3,KARUS SECRET MUSK 100 ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
karus-oud-fire-100-ml-edp-spray,KARUS OUD FIRE 100 ML EDP SPRAY,"<p data-mce-fragment=""1"">Embark on an olfactory journey of intensity and passion with KARUS OUD FIRE by Khadlaj Perfumes. This fragrance is a symphony of notes meticulously blended to evoke the smoldering allure of embers, capturing the essence of a fiery, soul-stirring experience.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Top Notes - Bergamot, Rose, Davana</strong> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Middle Notes - Nutmeg, Cardamom</strong> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Base Notes - Vanilla, Patchouli</strong> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Crafted Elegance:</strong> Encased in an exquisitely designed bottle, KARUS OUD FIRE reflects the elegance and craftsmanship synonymous with Khadlaj Perfumes. The bottle's fiery hues echo the intensity of the fragrance within, inviting you to experience the passion that unfolds with each spray.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fiery Seduction:</strong> KARUS OUD FIRE is more than just a perfume; it's an invitation to embrace the fiery seduction within. Whether you're preparing for an evening out or seeking a signature scent for intimate moments, let this fragrance be your accomplice in setting the mood for passion and allure.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Ignite Your Senses:</strong> With its intense blend of notes, KARUS OUD FIRE invites you to ignite your senses and embrace the fiery spirit within. This fragrance is a celebration of passion and sophistication, leaving a trail of smoldering allure wherever you go. Experience the intense warmth of KARUS OUD FIRE by Khadlaj Perfumes – a fragrance that sets your world ablaze.</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,PERFUME SPRAY,"Men, Perfume Spray, UNISEX, Women",true,Size,100 ML,,,,,,,,'6291107975863,1000.0,shopify,deny,manual,150.00,,true,true,,,,,'6291107975863,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/KARUS_OUD_FIRE_100_ML_EDP_SPRAY_-_Khadlaj_Perfumes-1964843.jpg?v=1783949663,1,KARUS OUD FIRE 100 ML EDP SPRAY - Khadlaj Perfumes,false,Karus Oud Fire EDP Spray | Best Oud Perfume | Khadlaj Perfumes,"Looking for the best oud perfume online? Khadlaj Perfumes presents Karus Oud Fire EDP Spray – a rich, bold oud fragrance with unforgettable depth. Shop now!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
